"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-02","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","146.3","","","","1"
"2022-03","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.0","","","","1"
"2022-04","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","150.4","","","","1"
"2022-05","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.9","","","","1"
"2022-06","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.7","","","","1"
"2022-07","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.5","","","","1"
"2022-08","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.5","","","","1"
"2022-09","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.4","","","","1"
"2022-10","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","152.0","","","","1"
"2022-11","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.3","","","","1"
"2022-12","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.7","","","","1"
"2023-01","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.7","","","","1"
"2023-02","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.7","","","","1"
"2023-03","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.7","","","","1"
"2023-04","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","152.5","","","","1"
"2023-05","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","152.5","","","","1"
"2023-06","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.9","","","","1"
"2023-07","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.9","","","","1"
"2023-08","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.9","","","","1"
"2023-09","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","150.9","","","","1"
"2023-10","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.0","","","","1"
"2023-11","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.0","","","","1"
"2023-12","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.0","","","","1"
"2024-01","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","150.6","","","","1"
"2024-02","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.2","","","","1"
"2024-03","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.8","","","","1"
"2024-04","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.7","","","","1"
"2024-05","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","152.2","","","","1"
"2024-06","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.6","","","","1"
"2024-07","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","152.0","","","","1"
"2024-08","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","151.9","","","","1"
"2024-09","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","152.5","","","","1"
"2024-10","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","152.6","","","","1"
"2024-11","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","153.0","","","","1"
"2024-12","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","153.2","","","","1"
"2025-01","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","153.3","","","","1"
"2025-02","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","153.3","","","","1"
"2025-03","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","153.9","","","","1"
"2025-04","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","154.1","","","","1"
"2025-05","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","154.0","","","","1"
"2025-06","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","153.9","","","","1"
"2025-07","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","154.2","","","","1"
"2025-08","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","155.0","","","","1"
"2025-09","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","157.6","","","","1"
"2025-10","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","158.0","","","","1"
"2025-11","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","158.2","","","","1"
"2025-12","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","158.4","","","","1"
"2026-01","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","158.8","","","","1"
"2026-02","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","158.8","","","","1"
"2026-03","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","159.0","","","","1"
"2026-04","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","159.4","","","","1"
"2005-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","81.7","","","","1"
"2005-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","81.8","","","","1"
"2005-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","82.0","","","","1"
"2005-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","82.0","","","","1"
"2005-05","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","82.4","","","","1"
"2005-06","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","82.6","","","","1"
"2005-07","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","83.4","","","","1"
"2005-08","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","83.4","","","","1"
"2005-09","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","83.7","","","","1"
"2005-10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","84.4","","","","1"
"2005-11","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","84.0","","","","1"
"2005-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","84.0","","","","1"
"2006-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","84.2","","","","1"
"2006-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","84.3","","","","1"
"2006-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","84.3","","","","1"
"2006-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","84.6","","","","1"
"2006-05","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","85.1","","","","1"
"2006-06","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","85.1","","","","1"
"2006-07","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","85.8","","","","1"
"2006-08","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","86.3","","","","1"
"2006-09","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","86.4","","","","1"
"2006-10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","86.5","","","","1"
"2006-11","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","86.8","","","","1"
"2006-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","86.8","","","","1"
"2007-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","86.6","","","","1"
"2007-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","86.6","","","","1"
"2007-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","86.8","","","","1"
"2007-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","86.8","","","","1"
"2007-05","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","86.9","","","","1"
"2007-06","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","87.0","","","","1"
"2007-07","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","87.0","","","","1"
"2007-08","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","87.2","","","","1"
"2007-09","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","87.3","","","","1"
"2007-10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","87.3","","","","1"
"2007-11","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","87.3","","","","1"
"2007-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","87.3","","","","1"
"2008-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","88.4","","","","1"
"2008-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","89.5","","","","1"
"2008-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","89.5","","","","1"
